"ID","Collection","ENS","Minting Date","Tx Count","Power"
"2774","0x3df7ce6b04663bb6f625bab474543d2e43aaaa44","","Fri, 23 Aug 2019 12:47:07 GMT","1","8"
"3564","0x5cb5fc9b678c5f5b7b37d73475869fb56f632e3a","gluk64.argent.xyz","Sat, 24 Aug 2019 13:42:11 GMT","1","14"
"4560","0x476791bb7a946fddb419de7f6b90f7219946f319","","Wed, 09 Oct 2019 09:04:48 GMT","1","17"
"4979","0xeaadcf8a431e48ebd73ce81e240b2c13c690b601","shouldhaveboughtmore.eth","Wed, 30 Oct 2019 11:31:08 GMT","1","11"
"6901","0xd3ed2b8756b942c98c851722f3bd507a17b4745f","","Sat, 07 Mar 2020 13:39:01 GMT","1","51"
"16712","0x6dfafe40fb06bebdc5f44d9d085da6328e281db8","ethereumnetwork.eth","Thu, 24 Sep 2020 08:40:44 GMT","1","18"
"261718","0x2fe31e981032bfcd71cce70a4ab5e4214f8b4860","liam.eth","Sun, 23 May 2021 22:07:20 GMT","1","23"
"348630","0x068484f7bd2b7d7c5a698d89e75ddcaf3a92b879","","Tue, 15 Jun 2021 08:57:35 GMT","1","54"
"1292868","0x5ad3b55625553cef54d7561cd256658537d54aad","captnseagraves.eth","Wed, 15 Sep 2021 21:59:55 GMT","1","10"
"2848550","0x693edbcf118ec982f5a8101498b6c789470b0b89","skylar.eth","Sun, 28 Nov 2021 12:03:20 GMT","1","25"
