"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4325","0x423cfaa3ab7b9f63743a23fc3b77e2a951385fe4","","Mon, 07 Oct 2019 23:22:59 GMT","2","12"
"4326","0xfb6fa4d63f7358458d57872ef1dfa4fbd307fb6f","andrea.eth","Mon, 07 Oct 2019 23:24:17 GMT","1","1"
"4327","0xdd8e2548da5a992a63ae5520c6bc92c37a2bcc44","julien51.eth","Mon, 07 Oct 2019 23:24:17 GMT","1","3"
"4328","0x39aaa7864ced1450cc410cae8fc81f70795f2711","","Mon, 07 Oct 2019 23:28:51 GMT","1","1"
"4329","0xbfc7cae0fad9b346270ae8fde24827d2d779ef07","topocount.eth","Mon, 07 Oct 2019 23:29:23 GMT","1","2"
"4330","0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0","","Mon, 07 Oct 2019 23:31:54 GMT","1","17"
"4331","0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7","cbob.eth","Mon, 07 Oct 2019 23:33:26 GMT","1","3"
"4332","0x2ec2331809f63b64ea1f4f34b51d992fc0d3e683","schuppi.eth","Mon, 07 Oct 2019 23:33:51 GMT","2","4"
"4333","0x93001c99c937a162cda0e5430be197c792995adb","","Mon, 07 Oct 2019 23:35:29 GMT","1","2"
"4334","0xa07ddde9888a4009c1c4669f5ab4d0bd4f3560f5","colrad.eth","Mon, 07 Oct 2019 23:36:04 GMT","1","2"
"4335","0x5783a089c0c63a6db406b5f0a3dba0ceba0f1cbb","","Mon, 07 Oct 2019 23:39:19 GMT","1","1"
"4336","0xe1a665ae24e57573f8c172e2a6588a64c35c4478","","Mon, 07 Oct 2019 23:40:31 GMT","1","3"
"4337","0x006a8a496889e9983a5256f34b608ee9569ba319","relyt29.eth","Mon, 07 Oct 2019 23:42:33 GMT","1","36"
"4338","0x2b80293f5a5d432eda4a2956124830c851b57b64","chrislime.eth","Mon, 07 Oct 2019 23:42:33 GMT","1","2"
"4339","0x8258b64aee7d44ca332149f5e750f7b4c5995cee","","Mon, 07 Oct 2019 23:42:48 GMT","1","1"
"4340","0xda80be5c9d8d90e9ab89c2d6c8ac3f75e44f9e10","","Mon, 07 Oct 2019 23:45:14 GMT","1","1"
"4341","0xe5ebf987a49819db42434e4470ddf32a22d02295","","Mon, 07 Oct 2019 23:45:14 GMT","1","1"
