"ID","Collection","ENS","Minting Date","Tx Count","Power"
"1502","0x866b3c4994e1416b7c738b9818b31dc246b95eee","jefflau.eth","Sat, 03 Aug 2019 15:26:31 GMT","1","11"
"2672","0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e","jdetychey.eth","Mon, 19 Aug 2019 18:32:55 GMT","1","30"
"2731","0x52e2a3b644f25e30fb75d03a1249a45492f00de9","","Wed, 21 Aug 2019 09:46:11 GMT","1","13"
"2742","0x399a94a4089a5061161f950b37018544fb32a9b4","","Wed, 21 Aug 2019 12:49:54 GMT","1","8"
"2773","0x3df7ce6b04663bb6f625bab474543d2e43aaaa44","","Fri, 23 Aug 2019 12:47:07 GMT","1","8"
"3685","0x17dc4aa0227a4d4f3b4196196dc9bfad08ec8e57","","Thu, 05 Sep 2019 15:09:39 GMT","1","2"
"4559","0x476791bb7a946fddb419de7f6b90f7219946f319","","Wed, 09 Oct 2019 09:04:48 GMT","1","17"
"4986","0xeaadcf8a431e48ebd73ce81e240b2c13c690b601","shouldhaveboughtmore.eth","Wed, 30 Oct 2019 11:31:08 GMT","1","11"
"8166","0xac4361f56c82ed59d533d45129f407015d84702a","ethosdev.eth","Sat, 18 Apr 2020 23:10:31 GMT","1","175"
"16815","0x80d63799b1e08a80f73fb7a83264b5c31600bf3a","hudson.eth","Mon, 28 Sep 2020 02:44:47 GMT","1","38"
"348629","0x068484f7bd2b7d7c5a698d89e75ddcaf3a92b879","","Tue, 15 Jun 2021 08:57:15 GMT","1","54"
"4030","0xd3cda913deb6f67967b99d67acdfa1712c293601","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4031","0x9337b29da904fd2f936591da5ad7970017a0bd1f","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4032","0x6ec64dd4226fe99c3ffd5d4a1f9aa064478a1bbd","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4033","0xa05a3934bcda75f27888f3133d4b26c5bbdc59a5","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4034","0xc80a70195e9751e26c47758ad6c18eece1c2ba01","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4035","0xc769800f685299af0c107df62c629cbafdd2f011","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4036","0xb9b79944fad2956413a8979fc05d39464f1d5249","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4037","0xc46a50f5e52b956873df1dfaba7404319c7b47f6","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4038","0x2e8a03143f72df0890c90b02ddf0295a99f0004b","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4039","0x686099ad71fa6ed89b080e1220d18f8f2210cf71","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4040","0x60256530d074465406df460b6f38424ab5df6bed","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4041","0xdc784458e2516a9d0531509f784dcf21983a60d7","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4042","0xb806de33c16bc1d0f5068550b9e5977df71f5d3f","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4043","0x000001f568875f378bf6d170b790967fe429c81a","tradingdesk.jpmyorgan.eth","Sat, 05 Oct 2019 23:10:22 GMT","1","23"
"4044","0x76a98197dfc64292cdad2cc934219af97df1643c","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4045","0x51ec7645da02e3b212ab598092a0779e0f9174a2","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4046","0x64fa6ff3a7ad922d91876706dc62c53b933cf970","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4047","0xbc2fd348d2fcb8962007f12ea9c714a3a36f7830","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4048","0x36500735144d3a5dbffcec5c18234066a8a92ee9","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4049","0x1267895780369b48a02781eb08d353e426e5f256","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4050","0x1b63142628311395ceafeea5667e7c9026c862ca","tgerring.eth","Sat, 05 Oct 2019 23:10:22 GMT","1","16"
"4051","0xcb4baa0344065655da9e7d2dde781e5efa25995e","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4052","0x820c6da74978799d574f61b01f8b5eebc051f95e","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4053","0xf974f3dc70dc1dc5c9ca3305750970d16ead0ac0","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4054","0xf986e17da5d99d8ab201b5cb8e517c5d3e0a91c0","","Sat, 05 Oct 2019 23:10:22 GMT","1","1"
"4055","0xe2eb4e5418e8d1f90b474318b83034a15fae409f","cyrcus.eth","Sat, 05 Oct 2019 23:12:41 GMT","1","4"
"4056","0x6e75e74628fef283a761bd4954b2e9ad02e9fa54","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4057","0x9343e75a4536ca4b7682cd8283c16a873ea2b245","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4058","0x7ac12e45af3a64728de339d42eeba1545fd1a8fe","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4059","0xc08e07007e2c58910881918754f6084546fad511","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4060","0x147454510acc3856bc5d1727715c2efff526de5d","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4061","0xfe71dbbbcb752e90378c2cb8875239119dc6f582","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4062","0x510b070c80ae38d081a3e357aceabcc05c5853c5","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4063","0x20052b776d98d9810717aa6836afafa27192547e","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4064","0x513f22abc27e1f539dff98396acc78638dcd9c1a","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4065","0x665bd53d2a92177e48084baf7db8754a92df90cd","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4066","0xfbde24ac8a2051d874a70cb18344dda8f2b54e33","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4067","0xe63a402ed2c18ba5594f0395bfe45f1dcf259bca","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4068","0x4af2625f42a2b460223b2e4ddaec743f944c85af","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4069","0xa47e07216846562e56f323226a8a80573463b610","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4070","0x2039902cbc11e1c850438944a99b2b9890e899fe","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4071","0xf503017d7baf7fbc0fff7492b751025c6a78179b","trueblocks.eth","Sat, 05 Oct 2019 23:12:41 GMT","2","20"
"4072","0x796325c525fed19c0e59a85be17ea4277f47689b","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4073","0x3682ae583f8c542ede42a9ca41105e5740b80d55","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4074","0xd5d8dd8f120549c03cb43bc63dbc3265c28058da","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4075","0x00c4734f88e8da8e24bf9085d60bb34690957ee1","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4076","0x3e90b2344208dbaa92d61b1faeaa09dbabb877b2","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4077","0xda273eff599dfafe0800bb3b3c717ad24a4b0372","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4078","0xe0ab03a7ad027fd06b93fae852b02c5f8e07f0eb","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4079","0xfe7ccac1c81498e20281916ca9dcc939f5f2462c","","Sat, 05 Oct 2019 23:12:41 GMT","1","1"
"4080","0xf5c7bcb44ebafc72d46dbc70b717272e19024da4","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4081","0x6f2e637b881a55a28ba247e3f5213f9cf78b2b95","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4082","0x6a06499ceee3ea86f394568874b5bdf6e9e26074","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4083","0x16893e10b99a59afd2c60331e0b49241d4d4d7cc","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4084","0xacdda57305418b9167c6e0b389212f13814fce36","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4085","0x48dc5fc2836d816b5151227e137af8b6618e4fde","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4086","0xcbbf6758a9e032d68628a5294c6b340160410eb6","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4087","0xc13de552a0ec8b782ffbfffeef0b00ded09e7a4b","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4088","0xf4ad6b315d1560f07fa725a1a56350e56a39a3a1","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4089","0x7cb57b5a97eabe94205c07890be4c1ad31e486a8","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4090","0x0b892db974847d91ba4eeee99e3249539fbddd79","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4091","0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0","","Sat, 05 Oct 2019 23:13:12 GMT","1","26"
"4092","0x33473541f36e795e469f69a20b95fbdd1218d757","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4093","0xb3ee92115eda643511324b1b886edb9216fa69ad","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4094","0x0b7fc9ddf70576f6330669eaaa71b6a831e99528","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4095","0x7d2232ee2f663fa7dc3ad56a87d9aaf1860dacec","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4096","0xc656e934acee31f3d306142a020df5ae05f9880e","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4097","0x06105042f9e891ad291a39f49be2eaa94f796945","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4098","0x92426181d4fc968d97ca988155c766015e72b0c0","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4099","0x11378851299a15a849ad0057a834c23ef1b3d381","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4100","0xab384167b6e9b007f075e62979bfb4c05fea63f5","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4101","0x7e4fc3a51cac83f4b93fea0b8335c9f29d292fbd","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4102","0x058dd5cb38725c5cd521de7fc5412bd64c81ab98","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4103","0xe33695f8c7c73ea161272a7d3be795e129dc3596","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4104","0x27e181aaf0df26d6668722455c0118008c2cf9eb","","Sat, 05 Oct 2019 23:13:12 GMT","1","1"
"4105","0x415655297a0f299d13acce68195890200c5d4a8b","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4106","0xa4700c4e91de9d55fe933af0bd553e2189ee69ba","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4107","0xb2f599b7cde666b65965c2ca8bfb9fb87b1d6708","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4108","0xdc884ddbd909abf1363a3fc8c22b3ce4d6a42ad2","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4109","0x6f4250b4c1db1b611e43cbd9a04c4138c7c0af39","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4110","0x8e8329211414f76bc66ba1ad6bb8449a7c9dc24e","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4111","0xbbaf41e872901aa00be9dd48365b4e87d2933d23","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4112","0x0492104bbf24a97deeb64c03377fb8d6d75a711c","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4113","0x7585f440306ce6f2d20d87bce74b5d20950623e6","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4114","0x2bfac4c767a0784d1cd03178c13dc5672e5f4ba7","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4115","0xe89059b43fc0a35ba1bf608f34ec06583297a219","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4116","0xcccdda474611ae104b238bc31402744d9857f843","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4117","0x058601725fcf134e2cdeef2d9e53cb91dc7e6c15","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4118","0x1e11be122d06ed8cc2caba092426d12e1a193b82","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4119","0xe70113be1a92a1504fddc6e725c66c6be52a381a","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4120","0xd8da6bf26964af9d7eed9e03e53415d37aa96045","vitalik.eth","Sat, 05 Oct 2019 23:13:49 GMT","1","54"
"4121","0x22e0b23e78d9647ab3d83f5958cdd8726b26de40","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4122","0x6f49e228b215a1f63ac57204074dc27d65901242","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4123","0x992fe0e566215770146b5480adaf026bcf655308","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4124","0x84f4106b7999088dddefe3e266801ac9d42b389d","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4125","0x64a94bceb9eb49058b2814db726c9056f2f2ff47","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4126","0x3cc0356217a8e03b94cf6a975683fc32db2080c4","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4127","0xffccb68fbdc333edbbd870f1472e88eaaa50a14b","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4128","0xf7749b41db006860cec0650d18b8013d69c44eeb","","Sat, 05 Oct 2019 23:13:49 GMT","1","4"
"4129","0x4efef16a7158d18c73b3dc46a0639d6348d0e9b9","","Sat, 05 Oct 2019 23:13:49 GMT","1","1"
"4130","0x5fc8a61e097c118ce43d200b3c4dcf726cf783a9","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4131","0xd68ba7734753e2ee54103116323aba2d94c78dc5","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4132","0x0ed1374a831744af48174a890bba5ac333e76717","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4133","0x23ad4b7baada56e0ed88bd2de20e31aa3bf14c31","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4134","0x3118063f5897af24a05112fcceec284f0bf98eac","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4135","0x40eae18771c0c33cf2523793f699b6e28c4e979f","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4136","0x6e4d2e39c8836629e5b487b1918a669aebdd9536","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4137","0xa7eaecfc8a8b5a0ad304d8ff19f07f7623b196ee","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4138","0x2f18dd36a581b27f8949d2b0dff1433282ddc3e2","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4139","0xfdc4d4765a942f5bf96931a9e8cc7ab8b757ff4c","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4140","0x32fa0e86cd087dd68d693190f32d93310909ed53","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4141","0x1f722cc4b454256618faa7d5a45f9f936518fa2c","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4142","0x1dc107262e81c58e617aa4820666d14e5e87ed89","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4143","0xf204a4e0f8fda94d6881453eb469fc1234179895","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4144","0x5db631f5236484fff23121b6d2dc720b92e59720","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4145","0xf6d8a62dec7703c97d4a1b2a8668653e3099c283","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4146","0x59b1320a0add7cf8aa59e36ecd56757e10350e54","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4147","0xfb91daf5d73ffc905cf441e43b9f3e111086dd40","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4148","0xaf0b9c10803c430dd26e39c2ce4786a70c006f7a","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4149","0x12add8f3b37fe5fbecdb1208233c0e56dfecf200","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4150","0x587777871be1204a746a540fb935d832c51c79c5","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4151","0x7b21ab2dbd980b448ef52e741b9a25b8af512d94","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4152","0x42cf8b657d0057087ff8752f83b38e7db9d4ccfe","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4153","0xde6d757a69f0a57f27b7c456926ee59fef4c12be","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4154","0x79d94aae97baf2017c1cd39f3b406d60712d086f","","Sat, 05 Oct 2019 23:14:57 GMT","1","1"
"4155","0xf526a21104cae173b6abf45133c21ca4320618d0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4156","0x55e2780588aa5000f464f700d2676fd0a22ee160","","Sat, 05 Oct 2019 23:17:03 GMT","1","5"
"4157","0x9cd57b536516d4111a0d2baf9fe67fa9da2286b6","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4158","0x290faeded3b4f64a0c0894d07d2f8a17cc0ffe81","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4159","0x9c498b7590cc310d5ef1164218db323fa238d4b0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4160","0x05cca80c318762feacb111e95ed29ebb8fc7aac8","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4161","0x48d76e6ebda505c2d4e323e13b18b913dc1a3d3e","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4162","0xb2a0d02fd0694ee78679e9e5738bf4cb898be0e0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4163","0x3007c74d9c4c071dc0c2260611ff4225c3884e8d","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4164","0xd1f90291acb1525027fa36c8958d7fe71aeb6ed0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4165","0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb","alex.vandesande.eth","Sat, 05 Oct 2019 23:17:03 GMT","1","12"
"4166","0x3127d675aaea09478f1f2827f21b13c8ad57c04a","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4167","0x7cb00fc2df24ba0f0c620635750ccf7678095f91","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4168","0x8451bb10faf718f8d9d90a6ce26dbd10659b714a","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4169","0x7aa09142176ef9a18ab242aa9c51991d705e05e0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4170","0x5fda30bb72b8dfe20e48a00dfc108d0915be9bb0","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4171","0x32d44db61df0b10ccf0164df3d9cbee72e3df02c","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4172","0x607967c25beba2a6167ce9dd5504bc29f6375905","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4173","0x0b1fb677b07375b781b4551b2e265d05590fd62f","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4174","0x981d55793f6d0ba1bde828edf99addea82f00a4b","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4175","0x68680de955781f6792ee7d1a36b14b48e97e82c8","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4176","0x150eeb84541af87fc80f15f740e4ee4e7a8da573","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4177","0x4d8027b375f063e72d10f11efe56dd6b60d8f1da","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4178","0x26a72f03e65bc9306298c31af6562e3016907216","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4179","0x3efa609cf1261aee51d888d68bcea8bb9c333eb1","","Sat, 05 Oct 2019 23:17:03 GMT","1","1"
"4180","0x53784475fc85e14786a11e57fd3d0fe9468ed82c","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4181","0x9e4ab827fc0b41a77fa933c75c9b8b861bb26623","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4182","0xa802d253e791ed93420e711b2f97167fe80a4daa","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4183","0x33daedabab9085bd1a94460a652e7ffff592dfe3","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4184","0xe08436a378fa28cd89d5dfebf3e4d1b176052f97","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4185","0x85fe7b1c69f79a15c467735418c3c87723021fa5","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4186","0xdd5e9079c3570820e96a633f33d96d1434cb063f","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4187","0x080a14c02ceb515e3854818071b3480b49311839","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4188","0xcd75be091d5084d78dfa890e9451ff42dcf72138","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4189","0x4d6437a23b3ed21edad45cec3d56dfc988023060","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4190","0xf8d4193237f11d23c4b8ba6d957ccba9d245a4a8","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4191","0xe64465abe41b0adca9a70b1c2e381d121e8bfde3","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4192","0xbab9399e0bee4d51133dcec9a3c02cf41066f0d2","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4193","0x2a66ea8f8c426c9bc4854e4ed202fef887a2f165","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4194","0xea30de7d03861221acdea8cc5331f6198db1899d","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4195","0xdd68f9bf5cf8116a0129b5405982faa722460873","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4196","0x215f613068e75c1a7df218623e7dfee476a73bd6","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4197","0xa4a528a926491994f974d823453e2bb0d525fc24","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4198","0xf388a47e25495bd3f1ae276bfbfdc4b29ed6161a","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4199","0x486a21470974fdd097fb455dfae9fa0b055a8b61","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4200","0x2a687dc70f3c9d0a124c81d0bfe93314d92b0e24","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4201","0x5e0539dcd052698ab7a79f9614fa84c46b4d1d9e","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4202","0xdd431f8a0f2b956a1a6e7633a8665b945066881b","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4203","0x1d4d0ab897b0f6cc53399641660c797de9f61358","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4204","0xb7ce4c8390aa8cca2616c33594b44b43ecb8c061","","Sat, 05 Oct 2019 23:19:08 GMT","1","1"
"4205","0x7f034dfbf145f000d415d39ae12df7560000ce32","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4206","0x7d33e5e9ff3d6ef36c1db7e9e40aa7b566d3e4be","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4207","0xa2a272cdf5de683833e7560541a3454dcc3b7e8f","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4208","0x2c24f8a2905c1455e312af0c93b8fa4b1241b848","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4209","0x2c4f5cc2af2b1c6b24aebea8737e27049fd6b8c4","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4210","0x8abbdea9514c9ea884d38f50ed1db351564c8630","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4211","0x8e88d0965e5090009f8be7c7d81eef26ef995e97","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4212","0x486d3e16969137311d558eed0ff598e731c2d6ae","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4213","0x153195e211e1f751f8adef169d281b3ccf6b968a","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4214","0x76f2a08fa48aadf1d6c52ab9e2b9886f9cdcf028","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4215","0x1191be4dbfac983c9ce87e3411542d69d382f7d6","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4216","0xcb860eb2eda14f37e5c046b154786048e2062138","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4217","0xeb22482af1763cb7c05fa8174bb9a25be5c56f06","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4218","0xd879c868c9371b2225fd937622b5842b65584527","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4219","0x876f8e25247dc0b9c0e4c37e929aa6748ca37f32","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
